datetime,open,close,high,low,volume,money
2023-03-15,27.0,27.4,27.7,27.0,11583579.0,318284009.0
2023-03-16,27.29,27.52,28.15,27.29,12741996.0,353747852.0
2023-03-17,27.55,26.99,27.76,26.83,14091953.0,383218647.0
2023-03-20,26.89,26.22,26.98,26.06,18788136.0,494642142.0
2023-03-21,26.45,27.41,27.54,26.36,17126369.0,464311251.0
2023-03-22,27.34,27.26,27.73,27.14,9329569.0,255771078.0
2023-03-23,27.21,26.54,27.25,26.25,16734770.0,444691746.0
2023-03-24,26.63,26.15,26.88,25.96,13377727.0,350484446.0
2023-03-27,26.15,26.17,26.51,25.8,8791837.0,230509747.0
2023-03-28,26.27,27.52,28.01,26.19,24364126.0,664649198.0
2023-03-29,27.49,27.04,27.52,26.84,14288986.0,387882041.0
2023-03-30,27.25,27.32,27.51,26.99,11820880.0,321926346.0
2023-03-31,27.5,27.85,28.08,27.34,14914595.0,415280323.0
2023-04-03,27.83,26.16,27.83,25.97,37185386.0,981239441.0
2023-04-04,26.26,26.17,26.73,26.09,17356552.0,456427347.0
2023-04-06,26.27,26.38,26.85,26.17,10991590.0,292405733.0
2023-04-07,26.69,28.22,28.61,26.64,30809273.0,863200047.0
2023-04-10,28.32,29.2,29.4,28.32,25530915.0,743270685.0
2023-04-11,28.81,28.84,29.0,28.4,18466419.0,530491021.0
2023-04-12,28.77,28.94,29.43,28.72,14228218.0,414359019.0
2023-04-13,28.82,29.27,29.46,28.7,15934649.0,466402828.0
2023-04-14,30.94,29.91,31.38,29.6,39002081.0,1183454325.0
2023-04-17,29.96,30.17,30.92,29.26,29205363.0,881732389.0
2023-04-18,29.99,29.92,30.19,29.6,16409300.0,490732250.0
2023-04-19,29.96,29.38,30.01,29.26,14128881.0,417051198.0
2023-04-20,29.56,29.38,29.92,29.19,13094789.0,385967713.0
2023-04-21,29.31,29.1,29.71,28.95,11641956.0,341175554.0
2023-04-24,29.39,29.4,29.94,29.26,17592481.0,520527309.0
2023-04-25,29.38,29.13,29.49,28.74,16636691.0,484483150.0
2023-04-26,29.6,30.05,30.68,29.22,24702955.0,737864841.0
2023-04-27,30.06,30.53,30.94,29.87,16343551.0,498479881.0
2023-04-28,30.49,31.17,31.31,30.3,16639574.0,513691866.0
2023-05-04,31.33,31.3,32.13,31.08,14112298.0,445012019.0
2023-05-05,31.3,30.86,31.3,30.48,9231137.0,284297420.0
2023-05-08,30.87,31.06,31.7,30.57,10861689.0,338061244.0
2023-05-09,31.15,30.87,31.33,30.55,12153800.0,374254072.0
2023-05-10,30.87,30.28,30.92,30.12,8558348.0,260310433.0
2023-05-11,30.38,30.19,31.53,29.99,15684677.0,480348981.0
2023-05-12,30.09,29.98,30.67,29.81,11268178.0,339743744.0
2023-05-15,30.0,30.66,30.73,29.88,12765929.0,386943742.0
2023-05-16,30.67,31.67,32.16,30.66,23375592.0,740059080.0
