datetime,open,close,high,low,volume,money
2023-04-10,35.6,35.31,35.83,35.21,885730.0,31386018.0
2023-04-11,35.47,35.27,35.57,35.06,1020038.0,35986472.0
2023-04-12,35.33,35.06,35.58,34.98,1035540.0,36384181.0
2023-04-13,35.1,35.64,35.77,34.67,1661802.0,58937724.0
2023-04-14,35.53,35.74,36.13,35.46,1490514.0,53490012.0
2023-04-17,35.55,35.26,35.82,35.11,1249543.0,44119164.0
2023-04-18,35.38,35.24,35.54,35.09,876807.0,30981330.0
2023-04-19,35.16,35.11,35.35,34.92,875254.0,30737531.0
2023-04-20,35.27,34.47,35.27,34.39,1686343.0,58486428.0
2023-04-21,34.55,34.55,35.19,34.18,1602614.0,55813126.0
2023-04-24,34.74,33.95,35.15,33.74,2012181.0,69097639.0
2023-04-25,33.77,33.53,34.42,33.25,2011193.0,67704826.0
2023-04-26,34.0,35.15,36.2,33.88,3113301.0,109849449.0
2023-04-27,35.02,35.64,35.89,34.95,1811808.0,64354212.0
2023-04-28,35.54,35.0,35.96,34.76,2450234.0,86091426.0
2023-05-04,35.0,34.77,35.34,34.56,1554302.0,54211020.0
2023-05-05,34.77,33.91,34.77,33.76,1310587.0,44641076.0
2023-05-08,33.74,33.67,34.16,33.31,3220568.0,108467242.0
2023-05-09,33.67,33.11,33.77,32.91,1977454.0,65808756.0
2023-05-10,33.05,33.22,33.57,32.83,1785896.0,59212506.0
2023-05-11,33.24,33.01,33.52,32.71,1374572.0,45407973.0
2023-05-12,32.88,32.98,33.24,32.54,1304244.0,42935184.0
2023-05-15,32.72,33.37,33.42,32.62,1064617.0,35172556.0
2023-05-16,33.39,34.09,34.45,33.37,1986606.0,67742280.0
